Rrs[¦È_0,0,0](555)  Rrs[¦È_0,0,0](659)  Rrs[¦È_0,0,0](865)  Rrs[¦È_0,0,0](1375)  Rrs[¦È_0,0,0](1610)  Rrs[¦È_0,0,0](2250)  Rrs[¦È_0,¦È,¦¤¦Õ](555)  Rrs[¦È_0,¦È,¦¤¦Õ](659)  Rrs[¦È_0,¦È,¦¤¦Õ](865)  Rrs[¦È_0,¦È,¦¤¦Õ](1375)  Rrs[¦È_0,¦È,¦¤¦Õ](1610)  Rrs[¦È_0,¦È,¦¤¦Õ](2250)  
  1.23428181E-02   2.23930571E-03   1.52814989E-04   1.18030141E-06   7.84809073E-07   2.38995528E-07   1.28713670E-02   2.34522272E-03   1.60822766E-04   1.24813267E-06   8.29943938E-07   2.51620949E-07 
  2.84140744E-02   1.18199996E-02   9.34791791E-04   7.32483018E-06   4.89394907E-06   1.50499848E-06   3.04946039E-02   1.29752029E-02   1.06486263E-03   8.46776452E-06   5.65577213E-06   1.73783543E-06 
  3.39159129E-02   1.73370607E-02   1.27006584E-03   9.42453619E-06   6.26272402E-06   1.90169370E-06   3.38545537E-02   1.72775256E-02   1.24622782E-03   8.96921145E-06   5.95654016E-06   1.80723694E-06 
  8.92180882E-03   2.58016785E-03   2.18491906E-04   1.83604152E-06   1.25292595E-06   4.03668893E-07   1.04227354E-02   2.95917163E-03   2.36202412E-04   1.98346752E-06   1.35483371E-06   4.36006887E-07 
  7.65767903E-03   1.37398949E-03   1.05344884E-04   8.67358427E-07   5.88427104E-07   1.87469299E-07   8.90437968E-03   1.62353489E-03   1.23478267E-04   1.04119187E-06   7.05439023E-07   2.24108714E-07 
  1.13737101E-02   2.58828555E-03   1.95930096E-04   1.59316965E-06   1.07859927E-06   3.41691532E-07   1.34409500E-02   3.12430254E-03   2.36401195E-04   1.93001576E-06   1.30619081E-06   4.13583774E-07 
  1.97449746E-02   5.19692253E-03   3.96755398E-04   3.12682822E-06   2.10928853E-06   6.62912015E-07   1.98824011E-02   5.25336429E-03   4.08495265E-04   3.26478679E-06   2.20291336E-06   6.92620227E-07 
  1.37122139E-02   5.31633090E-03   4.60836868E-04   3.86974875E-06   2.63998658E-06   8.47980230E-07   1.36853051E-02   5.30795966E-03   4.65665895E-04   3.89975681E-06   2.66023179E-06   8.54582848E-07 
  6.17444827E-03   1.02572205E-03   8.28936340E-05   6.63729351E-07   4.44811269E-07   1.38165026E-07   6.00741908E-03   9.27856250E-04   6.85738506E-05   5.35041863E-07   3.57873033E-07   1.10831700E-07 
  8.35860173E-03   1.06673560E-03   7.39357797E-05   5.56780223E-07   3.66849564E-07   1.09706922E-07   8.54747672E-03   1.10803781E-03   7.77156823E-05   5.87937858E-07   3.87380171E-07   1.14414785E-07 
  4.22426686E-03   5.15942910E-04   3.53413706E-05   2.63352628E-07   1.73393813E-07   5.18627391E-08   4.34100100E-03   5.31172782E-04   3.65449596E-05   2.72539993E-07   1.79470913E-07   5.34522829E-08 
  4.95894718E-03   7.45278667E-04   5.38477821E-05   4.11653953E-07   2.73135398E-07   8.30988517E-08   5.74954427E-03   8.23425189E-04   5.99710925E-05   4.66850955E-07   3.10396428E-07   9.45185180E-08 
  1.89272183E-02   3.72768309E-03   2.51534286E-04   1.94174473E-06   1.29658233E-06   3.98631322E-07   2.00194563E-02   4.08300414E-03   2.98262959E-04   2.36801991E-06   1.58118338E-06   4.85817639E-07 
  1.19554222E-02   2.43074192E-03   1.70709920E-04   1.34333390E-06   9.00719043E-07   2.79581872E-07   1.51123467E-02   3.14657615E-03   2.18310678E-04   1.72802754E-06   1.15817000E-06   3.58761543E-07 
  5.01852057E-03   7.67688089E-04   5.77001484E-05   4.71414207E-07   3.19521593E-07   1.01633429E-07   7.24963208E-03   1.09736352E-03   8.38119193E-05   7.00882507E-07   4.76004085E-07   1.51414093E-07 
  6.90620952E-03   1.09159057E-03   8.56297188E-05   6.81984192E-07   4.57067007E-07   1.41975355E-07   6.80208501E-03   1.01937248E-03   7.61540386E-05   5.98986409E-07   4.01185386E-07   1.25610527E-07 
  2.92876150E-03   4.01981539E-04   2.54484804E-05   1.76963244E-07   1.15585946E-07   3.42856895E-08   2.74376886E-03   3.73122208E-04   2.49310431E-05   1.80741268E-07   1.18544108E-07   3.52372029E-08 
  6.70380050E-03   1.05955840E-03   7.66563120E-05   5.98392826E-07   4.02274268E-07   1.25975511E-07   6.77974312E-03   1.07901391E-03   8.34041767E-05   6.71411373E-07   4.51937031E-07   1.42266515E-07 
  8.14297235E-03   1.53126771E-03   1.32100565E-04   1.10673745E-06   7.50318918E-07   2.38710559E-07   8.42326408E-03   1.41162854E-03   1.07511046E-04   8.89420065E-07   6.04351180E-07   1.93159735E-07 
  2.95069798E-02   2.57150873E-02   2.71758961E-03   2.01416793E-05   1.33839207E-05   4.06004095E-06   3.07146372E-02   2.67511310E-02   2.69381291E-03   1.82295876E-05   1.21087690E-05   3.67422543E-06 
  1.54575799E-02   6.52371811E-03   6.23464108E-04   5.13209597E-06   3.47723577E-06   1.10260634E-06   1.67364689E-02   7.04523741E-03   6.13449748E-04   4.88888324E-06   3.32018275E-06   1.05726377E-06 
  4.99806767E-03   6.59096681E-04   4.43743743E-05   3.25211794E-07   2.14427849E-07   6.45371646E-08   5.06760219E-03   6.92185428E-04   4.90892713E-05   3.66064139E-07   2.41647082E-07   7.27409661E-08 
  3.99065836E-03   8.11784677E-04   6.35882617E-05   5.35956781E-07   3.69552248E-07   1.22084499E-07   4.05648063E-03   8.12056432E-04   6.50881153E-05   5.58464251E-07   3.85756512E-07   1.27669450E-07 
  2.57314755E-02   6.30395216E-03   3.96282036E-04   2.93371720E-06   1.93543371E-06   5.78706892E-07   2.60371676E-02   6.40821407E-03   4.11379068E-04   3.12221527E-06   2.06181634E-06   6.19844257E-07 
  3.17674472E-03   3.97190109E-04   2.64573101E-05   1.93046169E-07   1.27349534E-07   3.85028081E-08   3.44777285E-03   4.26977652E-04   2.76340126E-05   1.99671703E-07   1.31530798E-07   3.96417782E-08 
  8.45393174E-03   1.30047125E-03   9.62724413E-05   7.62872793E-07   5.10013821E-07   1.57190721E-07   8.70323371E-03   1.33100790E-03   9.62444403E-05   7.48153185E-07   4.98959773E-07   1.53330998E-07 
  1.57451263E-02   7.76643448E-03   7.94072550E-04   6.73443707E-06   4.58404917E-06   1.46687150E-06   1.78867089E-02   8.87902151E-03   8.29098073E-04   6.65362799E-06   4.51723210E-06   1.44630211E-06 
  1.90993856E-02   6.98014863E-03   5.26012960E-04   4.05523626E-06   2.72179445E-06   8.45923297E-07   1.95992595E-02   7.16675258E-03   5.29648770E-04   4.09641070E-06   2.75068191E-06   8.55687289E-07 
  1.33548669E-02   2.34719288E-03   1.86591812E-04   1.47859485E-06   9.81409172E-07   2.97753711E-07   1.34599798E-02   2.33164100E-03   1.78293611E-04   1.39595577E-06   9.26048263E-07   2.80686340E-07 
  2.39155516E-02   7.45494571E-03   5.82552808E-04   4.50479378E-06   3.00406373E-06   9.20320333E-07   2.41463196E-02   7.47860761E-03   5.66559143E-04   4.42193926E-06   2.95228212E-06   9.08359436E-07 
  6.77992595E-03   1.10929358E-03   8.27099645E-05   6.60711309E-07   4.47815372E-07   1.42710572E-07   7.09036008E-03   1.07184270E-03   7.93401239E-05   6.49000177E-07   4.41443670E-07   1.41580321E-07 
  5.11276716E-03   9.96367633E-04   8.02354354E-05   6.61737294E-07   4.49715160E-07   1.44045433E-07   5.09052814E-03   9.72069332E-04   7.78099537E-05   6.43393424E-07   4.37482048E-07   1.40292726E-07 
  2.24296380E-02   5.57590568E-03   3.94563196E-04   3.14257233E-06   2.08830995E-06   6.33167527E-07   2.49588349E-02   6.32114439E-03   4.19555164E-04   3.18454273E-06   2.11028825E-06   6.38289046E-07 
  3.02465221E-02   1.16715302E-02   7.99579885E-04   5.82779820E-06   3.88018555E-06   1.18434813E-06   4.01599975E-02   1.72499856E-02   1.22913678E-03   8.81423565E-06   5.86837399E-06   1.79016701E-06 
  3.33212969E-03   4.50257302E-04   3.04704735E-05   2.26896246E-07   1.51395751E-07   4.69305170E-08   2.94282236E-03   3.74004624E-04   2.64584311E-05   2.04897733E-07   1.38183652E-07   4.30256051E-08 
  1.94870773E-02   3.90106810E-03   2.81682263E-04   2.18881472E-06   1.45832121E-06   4.45811146E-07   2.14055932E-02   4.28879609E-03   2.89805662E-04   2.23179837E-06   1.48418099E-06   4.48306026E-07 
  4.42928569E-03   6.18723710E-04   4.70626888E-05   3.86660999E-07   2.62399114E-07   8.36782873E-08   5.24794072E-03   7.21565318E-04   5.33148543E-05   4.31652099E-07   2.92650666E-07   9.32305936E-08 
  1.06094065E-02   2.08250126E-03   1.54664085E-04   1.21501396E-06   8.10516138E-07   2.48839259E-07   1.13656261E-02   2.16039608E-03   1.56671936E-04   1.24579356E-06   8.32065160E-07   2.52767138E-07 
  7.69801759E-03   1.06107284E-03   7.45891498E-05   5.61154274E-07   3.70617876E-07   1.11536584E-07   7.90542666E-03   1.02723392E-03   7.14533095E-05   5.40980391E-07   3.57664363E-07   1.07226066E-07 
  5.47276914E-03   7.35532150E-04   5.28447218E-05   4.08031488E-07   2.71332809E-07   8.28802236E-08   6.52185185E-03   8.53584370E-04   6.20606372E-05   4.93093972E-07   3.28408534E-07   9.95020868E-08 
  3.62979223E-02   2.53418907E-02   2.36359231E-03   1.64211216E-05   1.09294156E-05   3.33069105E-06   3.99046358E-02   2.82574023E-02   2.85185458E-03   2.02361527E-05   1.34587496E-05   4.09463062E-06 
  5.18856516E-03   5.15992837E-03   6.31696704E-04   5.75472093E-06   3.93682883E-06   1.27178451E-06   5.10272699E-03   5.06353062E-03   5.62708817E-04   4.64451635E-06   3.13527315E-06   1.01685684E-06 
  1.44792824E-02   2.40598101E-03   1.86347033E-04   1.45448347E-06   9.60240978E-07   2.87645365E-07   1.45495725E-02   2.36007154E-03   1.76965221E-04   1.36972120E-06   9.04152051E-07   2.70844865E-07 
  3.09228647E-03   3.75188637E-04   2.35982553E-05   1.66146323E-07   1.08944096E-07   3.25472160E-08   3.54467922E-03   4.39540674E-04   2.82357450E-05   2.05860347E-07   1.34562207E-07   4.02603384E-08 
  2.63265658E-02   7.09362826E-03   5.67393596E-04   4.62226059E-06   3.04891837E-06   9.10668885E-07   2.82005081E-02   7.41142013E-03   4.45752339E-04   3.27691634E-06   2.16058537E-06   6.45161811E-07 
  3.11275414E-02   1.13947011E-02   8.61349841E-04   6.74911914E-06   4.47800564E-06   1.35460523E-06   3.11544328E-02   1.14234955E-02   8.80810837E-04   7.09610656E-06   4.71099016E-06   1.42660488E-06 
  1.09436080E-02   2.34287712E-03   2.01580154E-04   1.69222773E-06   1.14450249E-06   3.61702991E-07   1.10434358E-02   2.28687879E-03   1.85482758E-04   1.53624474E-06   1.03945656E-06   3.28975312E-07 
  4.17668326E-03   4.60466908E-04   2.49518582E-05   1.62624981E-07   1.05359171E-07   3.08466434E-08   4.17089107E-03   4.91093160E-04   3.07047480E-05   2.12626717E-07   1.38302906E-07   4.05832507E-08 
  3.21773577E-03   3.86939707E-04   2.34758351E-05   1.57168247E-07   1.02022401E-07   2.99756471E-08   2.87735683E-03   3.28943746E-04   1.99867688E-05   1.35249211E-07   8.79109681E-08   2.57378103E-08 
  1.27044958E-02   2.28953952E-03   1.56886916E-04   1.19138927E-06   7.86385293E-07   2.35652148E-07   1.45345939E-02   2.75978402E-03   1.99664643E-04   1.53434559E-06   1.01297143E-06   3.03413759E-07 
  1.18546477E-02   6.20322049E-03   6.11037932E-04   5.15128231E-06   3.50733574E-06   1.12359966E-06   1.20639051E-02   6.32011657E-03   6.23346648E-04   5.26607867E-06   3.58552760E-06   1.14863444E-06 
  1.49934694E-02   2.27869869E-03   1.56622832E-04   1.20430547E-06   7.95158239E-07   2.38206095E-07   1.97332536E-02   3.11758159E-03   2.02063707E-04   1.53986855E-06   1.01713515E-06   3.04698321E-07 
  3.35910245E-03   5.41191922E-04   3.92468267E-05   3.11055563E-07   2.10657259E-07   6.71799722E-08   3.33121826E-03   5.26093206E-04   3.70407699E-05   2.90689805E-07   1.96753974E-07   6.27109468E-08 
  3.03975159E-02   1.19612736E-02   8.05566371E-04   5.87364909E-06   3.89464967E-06   1.17910810E-06   3.28442230E-02   1.32205632E-02   8.91567649E-04   6.45003426E-06   4.30493612E-06   1.30320467E-06 
  1.27444684E-02   3.69359819E-03   3.09684340E-04   2.47516325E-06   1.67296138E-06   5.28165646E-07   1.39152864E-02   3.97011769E-03   3.13037793E-04   2.57501248E-06   1.74699576E-06   5.55873089E-07 
  9.45629161E-03   1.46806311E-03   1.02397231E-04   7.75030363E-07   5.11057569E-07   1.52981083E-07   9.80259189E-03   1.54729923E-03   1.09585342E-04   8.36325625E-07   5.51536806E-07   1.65083376E-07 
  3.70006220E-02   1.79263513E-02   1.24089594E-03   8.97109711E-06   5.93670267E-06   1.78719753E-06   4.07351944E-02   2.03896218E-02   1.42111117E-03   1.01748496E-05   6.73467530E-06   2.02832653E-06 
  2.61204454E-03   2.96372496E-04   1.84817709E-05   1.26597932E-07   8.20556955E-08   2.39317141E-08   2.74823719E-03   3.11382901E-04   2.07116208E-05   1.48950373E-07   9.70355559E-08   2.84258219E-08 
  8.61259519E-03   1.27846066E-03   1.00677216E-04   8.14271952E-07   5.47354251E-07   1.71025449E-07   8.58281534E-03   1.24597507E-03   9.42961617E-05   7.53016782E-07   5.05881572E-07   1.58044604E-07 
  2.19808176E-02   7.94389453E-03   6.26253610E-04   5.01419551E-06   3.35282782E-06   1.03119997E-06   2.20175845E-02   7.95479301E-03   6.28851962E-04   5.09578174E-06   3.40903470E-06   1.04908683E-06 
  1.64252595E-02   4.03306657E-03   3.66011052E-04   3.10221186E-06   2.08914716E-06   6.53993896E-07   1.63741970E-02   3.93356947E-03   3.31301158E-04   2.19875933E-06   1.83044002E-06   5.72131230E-07 
  5.12291832E-03   1.60590312E-03   1.52044567E-04   1.37152683E-06   9.49171599E-07   3.13978401E-07   5.55243329E-03   1.66271985E-03   1.44367450E-04   1.26419381E-06   8.73930279E-07   2.88974906E-07 
  2.29510800E-02   1.22004970E-02   1.05486987E-03   8.99861036E-06   5.97865615E-06   1.81395399E-06   2.46575356E-02   1.30551990E-02   9.04831027E-04   6.61958181E-06   4.39586190E-06   1.33487379E-06 
  3.78243984E-02   1.56314974E-02   1.06111424E-03   7.98936825E-06   5.29241689E-06   1.59660328E-06   3.93913482E-02   1.64520882E-02   1.07020555E-03   7.61648706E-06   5.04147172E-06   1.52644616E-06 
  2.40858090E-03   3.37761816E-04   2.29797650E-05   1.74172593E-07   1.16215152E-07   3.58837769E-08   2.95872409E-03   4.16674042E-04   2.72737184E-05   2.07463812E-07   1.31103324E-07   4.03405353E-08 
  6.46246625E-03   8.17277672E-04   5.51901904E-05   4.04463383E-07   2.65315443E-07   7.87911195E-08   7.12420448E-03   8.50545043E-04   5.89667688E-05   4.46669404E-07   2.93928186E-07   8.75233551E-08 
  1.31957539E-02   3.27513134E-03   2.89364182E-04   2.49023498E-06   1.68822858E-06   5.35291063E-07   1.55730923E-02   3.76122482E-03   2.75880851E-04   2.19474907E-06   1.48311446E-06   4.68113397E-07 
  2.10037929E-02   4.50661645E-03   3.49048941E-04   2.72481189E-06   1.81551339E-06   5.55407454E-07   2.24944299E-02   4.65784716E-03   3.13343616E-04   2.42083168E-06   1.61707446E-06   4.97514557E-07 
  5.02653799E-03   2.22950275E-03   2.13813351E-04   1.87680574E-06   1.30547546E-06   4.37407773E-07   5.29897317E-03   2.35145456E-03   2.24249218E-04   1.94611330E-06   1.35104238E-06   4.52184887E-07 
  2.05915570E-02   5.15678757E-03   3.90149836E-04   3.08142597E-06   2.04689667E-06   6.21731620E-07   2.06061542E-02   5.12785327E-03   3.83087422E-04   3.03557129E-06   2.01724013E-06   6.12926196E-07 
  2.82260651E-02   8.16062566E-03   5.44167029E-04   4.19135337E-06   2.78712696E-06   8.48194288E-07   3.12809172E-02   9.63184414E-03   7.14673103E-04   5.62029373E-06   3.73338855E-06   1.13320260E-06 
  1.72527166E-02   7.09216822E-03   5.24719029E-04   3.98188780E-06   2.67716515E-06   8.35078341E-07   1.82809074E-02   7.59885288E-03   5.72209377E-04   4.44506810E-06   2.99329378E-06   9.32465231E-07 
  2.18376641E-02   7.79047086E-03   6.39855266E-04   4.98397951E-06   3.35701286E-06   1.05130247E-06   2.46637939E-02   9.02526836E-03   7.09235733E-04   5.42459807E-06   3.65079225E-06   1.14420572E-06 
  2.36907979E-02   4.71663740E-03   3.10552518E-04   2.35145930E-06   1.55564483E-06   4.68256995E-07   2.58406186E-02   5.45287134E-03   3.82588000E-04   2.98702461E-06   1.96701894E-06   5.92214913E-07 
  1.22743854E-02   2.82548989E-03   2.21072462E-04   1.82060346E-06   1.24064603E-06   3.98364402E-07   1.28643466E-02   2.98156244E-03   2.39103258E-04   2.01958723E-06   1.37651301E-06   4.40322649E-07 
  6.69339794E-03   1.66948783E-03   1.45258590E-04   1.21806576E-06   8.26476621E-07   2.63337156E-07   6.65944755E-03   1.63384009E-03   1.37348495E-04   1.13913823E-06   7.72446216E-07   2.45325723E-07 
  2.83955727E-02   9.38122271E-03   6.10783856E-04   4.60709075E-06   3.05613277E-06   9.25055736E-07   2.85950997E-02   9.45126568E-03   6.06443135E-04   4.53057291E-06   3.00486944E-06   9.09252151E-07 
  1.31464330E-02   2.89986648E-03   2.25850654E-04   1.76745659E-06   1.18277681E-06   3.65593137E-07   1.31749311E-02   2.91859092E-03   2.36197559E-04   1.89772246E-06   1.27079039E-06   3.93276005E-07 
  2.03437391E-02   2.01767913E-02   1.81725962E-03   1.26278659E-05   8.39008510E-06   2.54927707E-06   2.18387287E-02   2.16396582E-02   1.97364134E-03   1.38815043E-05   9.22675758E-06   2.80568510E-06 
  9.02518635E-03   1.58886975E-03   1.22138691E-04   9.73398636E-07   6.57247142E-07   2.07446544E-07   9.28744601E-03   1.57100082E-03   1.20326043E-04   9.78812064E-07   6.62803734E-07   2.10491094E-07 
  8.61462626E-03   1.42161473E-03   1.09075559E-04   8.88053830E-07   6.02412828E-07   1.92088162E-07   9.71651461E-03   1.55709253E-03   1.17494649E-04   9.62356535E-07   6.52963936E-07   2.08454443E-07 
  1.69326502E-02   4.90369456E-03   3.66728316E-04   2.92543560E-06   1.96307272E-06   6.09858573E-07   1.69843066E-02   4.96263524E-03   3.79988965E-04   3.02550713E-06   2.02900691E-06   6.29562916E-07 
  9.66669592E-03   4.14148701E-03   3.45692816E-04   2.85696091E-06   1.92431057E-06   6.02689856E-07   9.84825812E-03   4.21302626E-03   3.45285353E-04   2.81559828E-06   1.89600793E-06   5.93577569E-07 
  3.34065656E-03   4.09084720E-04   2.55813805E-05   1.76695330E-07   1.15645799E-07   3.45235653E-08   3.24507710E-03   3.85657356E-04   2.37433092E-05   1.62935878E-07   1.06600675E-07   3.18186643E-08 
  6.62893906E-03   9.83916324E-04   7.33826008E-05   5.92530646E-07   4.02046171E-07   1.28439263E-07   6.70702225E-03   9.63512400E-04   7.26900935E-05   5.95985110E-07   4.05286540E-07   1.29982124E-07 
  4.41462784E-02   3.31849218E-02   2.91084092E-03   1.90111424E-05   1.25584727E-05   3.76476740E-06   5.09908061E-02   3.92002960E-02   3.72548669E-03   2.34463471E-05   1.54805780E-05   4.63626216E-06 
  1.46366276E-02   3.45591199E-03   2.54063580E-04   2.05165078E-06   1.37766048E-06   4.28579355E-07   1.84503614E-02   4.49605845E-03   3.08941143E-04   2.42829465E-06   1.62899591E-06   5.05604496E-07 
  1.00610858E-02   1.63246397E-03   1.26688577E-04   1.03921034E-06   7.01376822E-07   2.20919784E-07   1.05581190E-02   1.67949551E-03   1.30603273E-04   1.03587067E-06   6.98956698E-07   2.20017050E-07 
  1.49334191E-02   2.92429613E-03   2.23714873E-04   1.74914848E-06   1.16089697E-06   3.51742134E-07   1.60827651E-02   2.95796288E-03   2.00279267E-04   1.53272928E-06   1.01629208E-06   3.08213538E-07 
  1.39236337E-02   3.81338303E-03   3.11243747E-04   2.55278230E-06   1.71283899E-06   5.32064624E-07   1.38972027E-02   3.77548904E-03   2.96231939E-04   2.37852480E-06   1.59485632E-06   4.94804880E-07 
  3.55936980E-02   2.30905935E-02   2.04172539E-03   1.36824102E-05   9.09141492E-06   2.76258273E-06   4.18528931E-02   2.81988720E-02   2.65629614E-03   1.70529018E-05   1.13266595E-05   3.42771777E-06 
  2.40250876E-02   5.91259143E-03   4.94329258E-04   4.07085512E-06   2.71102687E-06   8.27876357E-07   2.53855460E-02   6.02204373E-03   4.00262267E-04   3.04333255E-06   2.03397166E-06   6.22840277E-07 
  3.19370258E-03   7.58365599E-04   5.49588575E-05   4.23827393E-07   2.81810208E-07   8.60078998E-08   3.65074792E-03   8.64418814E-04   6.32336675E-05   4.89968921E-07   3.26023773E-07   9.97327022E-08 
  1.32574518E-02   2.85199092E-03   1.80666156E-04   1.26550064E-06   8.34539331E-07   2.49828904E-07   1.35808392E-02   3.08618409E-03   2.49487246E-04   1.97473854E-06   1.30641298E-06   3.93228558E-07 
  4.33575195E-03   5.61104189E-04   3.66697331E-05   2.63836249E-07   1.72978029E-07   5.14644943E-08   4.70273859E-03   6.45434853E-04   4.44382640E-05   3.22333586E-07   2.11530152E-07   6.29742022E-08 
  6.60450352E-03   9.03024389E-04   6.40127579E-05   4.90800909E-07   3.26174537E-07   9.95337793E-08   7.49503682E-03   1.07714605E-03   7.96410975E-05   6.12704188E-07   4.07038875E-07   1.24020581E-07 
  5.24174801E-03   8.61246668E-04   6.47346073E-05   5.33235582E-07   3.67122727E-07   1.21043412E-07   5.58815309E-03   8.52820362E-04   6.66687133E-05   5.67728770E-07   3.91799188E-07   1.29642285E-07 
  8.23155339E-03   1.44401677E-03   1.14268475E-04   9.32966126E-07   6.32757421E-07   2.01560000E-07   8.58239524E-03   1.46748791E-03   1.15148313E-04   9.48923433E-07   6.44618841E-07   2.06296008E-07 
  3.54775391E-03   4.47034583E-04   2.89222341E-05   2.03248636E-07   1.32913390E-07   3.94760926E-08   3.55597601E-03   4.32999226E-04   2.75369065E-05   1.92186488E-07   1.25681026E-07   3.73295199E-08 
  1.57378455E-02   7.36927620E-03   7.36857332E-04   5.79378826E-06   3.96611538E-06   1.28518924E-06   1.60051309E-02   7.51367423E-03   7.60566788E-04   6.20480810E-06   4.24937512E-06   1.37785116E-06 
  4.61283811E-03   7.10807262E-04   5.41216419E-05   4.51075183E-07   3.09451324E-07   1.01178165E-07   4.61830620E-03   6.99733176E-04   5.31831253E-05   4.44556491E-07   3.05151738E-07   1.00084044E-07 
  2.92733829E-02   1.03982206E-02   7.96149418E-04   6.40057441E-06   4.26244735E-06   1.30056978E-06   3.01877641E-02   1.08076712E-02   8.15370169E-04   6.36947904E-06   4.23741038E-06   1.29152432E-06 
  3.28295460E-03   4.40822780E-04   2.96639092E-05   2.20739920E-07   1.46537415E-07   4.47952238E-08   3.59426220E-03   4.83938360E-04   3.39483632E-05   2.56993724E-07   1.70921954E-07   5.23089430E-08 
  7.78621195E-03   1.21667374E-03   9.24933623E-05   7.46539403E-07   5.01805479E-07   1.56589737E-07   8.87555093E-03   1.68886886E-03   1.11765155E-04   8.90452087E-07   5.97608756E-07   1.85714926E-07 
  2.79393168E-02   7.40999566E-03   4.73640485E-04   3.54374115E-06   2.34910215E-06   7.10176964E-07   3.05730954E-02   8.43717890E-03   5.63410648E-04   4.26942093E-06   2.82888194E-06   8.54240798E-07 
  2.96244437E-03   3.68512708E-04   2.62485957E-05   2.06100149E-07   1.38793003E-07   4.36682468E-08   2.89398092E-03   3.50306962E-04   2.46098676E-05   1.93216971E-07   1.30137409E-07   4.09567456E-08 
  7.57772248E-03   3.92357514E-03   4.17963273E-04   3.60439345E-06   2.50163996E-06   8.34241348E-07   7.57874187E-03   3.92504571E-03   4.18992222E-04   3.62670774E-06   2.51769493E-06   8.39775746E-07 
