R_toa(555)  R_toa(659)  R_toa(865)  R_toa(1375)  R_toa(1610)  R_toa(2250)  
  1.60412230E-02   1.09048855E-02   7.66724355E-03   5.18798383E-05   2.71333991E-03   1.20907314E-03 
  2.92924807E-02   1.03412264E-02   2.43936518E-03   1.06599594E-04   2.22106300E-04   8.40478011E-05 
  3.93458457E-02   2.71021159E-02   1.76395655E-02   1.30563187E-04   4.96801528E-03   2.06934980E-03 
  2.59611301E-02   1.27055825E-02   2.88675529E-03   1.11155397E-04   2.09988216E-04   6.10315713E-05 
  1.19780332E-02   4.87466445E-03   1.58910051E-03   7.67173016E-05   1.25288169E-04   3.05062786E-05 
  2.48394361E-02   1.40310574E-02   1.06916815E-02   1.01228914E-04   8.38286207E-03   6.77150099E-03 
  2.00776574E-02   1.11713095E-02   4.43309111E-03   7.73276624E-05   5.74784761E-04   1.60481396E-04 
  3.34939985E-02   2.33486416E-02   1.51966170E-02   8.89909762E-05   5.93455410E-03   3.78062052E-03 
  3.30572457E-02   2.51775678E-02   1.55226527E-02   5.77344013E-05   1.94017699E-03   4.88002594E-04 
  1.77602615E-02   7.32199203E-03   2.27764795E-03   8.17930301E-05   2.71226144E-04   1.28248601E-04 
  3.38289713E-02   2.60132910E-02   2.50762216E-02   1.04183478E-04   2.13802981E-02   1.67832865E-02 
  4.06397901E-02   1.77316437E-02   3.49121509E-03   1.14767834E-04   4.73398801E-04   2.68672608E-04 
  1.72811382E-02   9.69420273E-03   1.86966316E-03   5.67908242E-05   1.07665324E-04   2.74670347E-05 
  1.86094137E-02   1.26887680E-02   2.49855853E-03   5.36885385E-05   1.35527078E-04   3.70607393E-05 
  2.55587055E-02   1.32569980E-02   6.28022859E-03   1.08736967E-04   9.79497325E-04   2.58245253E-04 
  4.95590252E-02   3.26375248E-02   1.89427438E-02   1.06126412E-04   2.22566613E-03   3.46757007E-04 
  2.17941060E-02   1.40258364E-02   7.73785113E-03   8.67677245E-05   1.63492587E-03   7.93580179E-04 
  1.29916593E-02   5.12001988E-03   1.66072042E-03   7.68346233E-05   1.57924013E-04   5.17597759E-05 
  1.82749051E-02   7.99435482E-03   2.54964415E-03   1.06093601E-04   3.16204144E-04   1.13915020E-04 
  2.45873016E-02   1.61247475E-02   1.17465149E-02   1.08170128E-04   8.58195656E-03   6.38223754E-03 
  1.36738197E-02   6.14088402E-03   2.13778529E-03   1.03079977E-04   2.44846107E-04   9.85492359E-05 
  3.61846102E-02   2.82973935E-02   2.00676624E-02   1.10335230E-04   9.87052968E-03   6.05055576E-03 
  1.70487341E-02   7.84031729E-03   2.70145149E-03   1.26543044E-04   2.46687378E-04   7.39775487E-05 
  4.36385936E-02   2.04809186E-02   5.56758910E-03   1.96085942E-04   5.68374809E-04   1.86796074E-04 
  3.08976043E-02   1.79617018E-02   9.05076579E-03   1.13981300E-04   1.91308849E-03   7.63401072E-04 
  2.77290524E-02   1.76309164E-02   1.03856055E-02   9.60305296E-05   1.27668046E-03   1.79991330E-04 
  1.62624790E-02   7.34860523E-03   2.82586738E-03   1.02817869E-04   3.57871209E-04   1.08464771E-04 
  3.47279123E-02   2.20633583E-02   1.37573974E-02   1.05984686E-04   3.72377715E-03   1.41157150E-03 
  4.35448650E-02   2.11875466E-02   3.75343315E-03   8.58830018E-05   5.42820431E-04   3.01692447E-04 
  4.37295863E-02   2.57789754E-02   8.35208283E-03   7.23758594E-05   1.68637047E-03   9.86623442E-04 
  2.77569986E-02   1.54098847E-02   8.19992662E-03   1.07277280E-04   1.91231421E-03   7.16992566E-04 
  2.45827066E-02   1.13478551E-02   3.86984452E-03   1.22944724E-04   3.81313218E-04   1.37581031E-04 
  2.58920624E-02   1.02616669E-02   3.03827443E-03   1.23741691E-04   3.70832249E-04   1.49566467E-04 
  2.01355901E-02   1.21987088E-02   5.74811265E-03   7.01798499E-05   1.15131510E-03   5.46865732E-04 
  2.53401743E-02   1.31254553E-02   4.91690115E-03   1.85882573E-04   4.26094863E-04   1.02262900E-04 
  1.19863736E-02   6.45770377E-03   1.85475356E-03   7.88601663E-05   1.56331771E-04   4.00638827E-05 
  1.39344425E-02   6.59319804E-03   2.69909698E-03   7.18430891E-05   4.04687020E-04   1.84372924E-04 
  2.05810270E-02   8.44795144E-03   2.46360126E-03   1.21684870E-04   1.98484773E-04   5.40942574E-05 
  2.34111400E-02   1.18944792E-02   3.50371305E-03   1.28207683E-04   2.67800356E-04   6.54466151E-05 
  4.38043869E-02   2.63344628E-02   7.14181197E-03   1.02576718E-04   1.10741254E-03   4.50573973E-04 
  3.89007053E-02   2.64899669E-02   1.66558675E-02   1.43190625E-04   5.12682478E-03   2.83654038E-03 
  2.74055496E-02   1.87893447E-02   8.50040847E-03   8.49229519E-05   1.15827439E-03   3.02792598E-04 
  3.03779043E-02   1.35359269E-02   6.27258062E-03   8.56440559E-05   1.42342759E-03   5.12019949E-04 
  2.31784549E-02   1.16921571E-02   3.40601109E-03   1.10427433E-04   3.35128852E-04   1.03755100E-04 
  1.97212973E-02   7.54967243E-03   2.71165856E-03   9.59451153E-05   5.48223622E-04   2.80169139E-04 
  2.18570468E-02   1.11750821E-02   4.71980316E-03   1.47333903E-04   8.37637685E-04   2.80945291E-04 
  1.81611540E-02   1.04086293E-02   4.52165595E-03   7.22755938E-05   5.70414609E-04   1.86427726E-04 
  3.45051137E-02   2.15867737E-02   7.41287120E-03   8.53239289E-05   1.39099642E-03   5.98451665E-04 
  2.56802540E-02   1.71058784E-02   7.88938246E-03   8.60216564E-05   2.01125514E-03   6.92428165E-04 
  1.95712380E-02   6.93802049E-03   2.08690451E-03   9.94140125E-05   1.65859340E-04   4.36618085E-05 
  2.36604602E-02   1.11931354E-02   3.63160770E-03   1.40432071E-04   3.24099854E-04   8.42663813E-05 
  6.03220630E-02   4.71167883E-02   3.10243689E-02   1.18432895E-04   4.32371456E-03   9.17221468E-04 
  1.52226283E-02   6.59660014E-03   2.24927881E-03   9.29550952E-05   3.34511390E-04   1.56347909E-04 
  3.13945711E-02   1.70287636E-02   6.93557537E-03   1.55043543E-04   1.57040466E-03   6.89367028E-04 
  2.29702171E-02   1.18813129E-02   4.29516263E-03   1.04560780E-04   1.67504074E-03   1.12882356E-03 
  2.51145861E-02   1.06239445E-02   3.04332841E-03   1.32427119E-04   2.49175241E-04   6.03596802E-05 
  1.94997581E-02   7.80775546E-03   2.43321761E-03   1.11026205E-04   2.06565783E-04   6.04401104E-05 
  9.97657334E-03   4.91032487E-03   1.85476589E-03   6.30157234E-05   2.18538699E-04   9.54939514E-05 
  1.04071816E-02   4.80705385E-03   1.70860833E-03   5.95012689E-05   1.77228724E-04   4.59328440E-05 
  3.33140944E-02   2.47883895E-02   1.82081482E-02   1.37865415E-04   5.71187880E-03   2.29652875E-03 
  1.10872419E-02   5.11491718E-03   1.75702389E-03   8.31554221E-05   1.70389884E-04   5.52299667E-05 
  1.60000443E-02   5.87962092E-03   1.98439668E-03   8.31568470E-05   3.09655913E-04   1.64338190E-04 
  1.39180877E-02   6.27090826E-03   2.37543450E-03   7.04269819E-05   2.84607008E-04   1.13519903E-04 
  2.71999878E-02   1.23837270E-02   4.63464665E-03   1.36290487E-04   4.77931968E-04   1.30146279E-04 
  1.23430431E-02   5.59672169E-03   1.92651034E-03   8.99271811E-05   1.84697932E-04   5.41253589E-05 
  1.60361267E-02   9.37924774E-03   1.81181978E-03   4.78140638E-05   1.57289701E-04   6.27962842E-05 
  1.54112595E-02   6.34166065E-03   1.80767574E-03   8.87669206E-05   1.54544020E-04   4.99403618E-05 
  3.44744946E-02   1.68598901E-02   7.10854999E-03   1.68746516E-04   1.99475555E-03   9.67507924E-04 
  1.94966728E-02   1.22765397E-02   6.56492055E-03   5.72030292E-05   8.52721180E-04   2.35475065E-04 
  4.11295862E-02   2.98781435E-02   1.78447234E-02   9.65122184E-05   3.21137167E-03   1.58088103E-03 
  1.31233785E-02   8.23348246E-03   1.97611525E-03   5.27111403E-05   1.21825012E-04   3.75012150E-05 
  2.01876618E-02   9.01128910E-03   1.80455826E-03   5.29575451E-05   1.42283376E-04   4.61228437E-05 
  2.85676680E-02   2.14949258E-02   4.35912966E-03   1.04880549E-04   2.24016142E-04   9.92266356E-05 
  1.13682879E-02   7.62015770E-03   5.07897601E-03   4.84247778E-05   2.37659948E-03   1.56416701E-03 
  1.70911835E-02   1.22977233E-02   7.69343241E-03   4.93402160E-05   1.19013886E-03   3.85282875E-04 
  1.97253092E-02   9.50285849E-03   4.07577235E-03   7.73572857E-05   7.30406704E-04   2.86167894E-04 
  3.03756117E-02   2.12269520E-02   1.31560020E-02   9.03140747E-05   2.46497495E-03   5.69107126E-04 
  3.51831820E-02   1.96666836E-02   1.10288241E-02   1.05592603E-04   4.46385599E-03   2.66887396E-03 
  1.27442351E-02   6.75553320E-03   2.76106921E-03   6.83108058E-05   4.11299385E-04   1.68796556E-04 
  1.91717942E-02   7.64682786E-03   2.21821818E-03   1.06825240E-04   2.07268172E-04   7.44202985E-05 
  4.70544319E-02   3.24421612E-02   2.19770113E-02   1.04145039E-04   7.78388604E-03   5.00993306E-03 
  2.17835153E-02   7.80119652E-03   2.15427166E-03   1.06269682E-04   1.76324911E-04   5.06246017E-05 
  2.36509443E-02   1.13335912E-02   3.97994664E-03   1.77370765E-04   3.24990747E-04   8.12732884E-05 
  4.57852058E-02   2.44098442E-02   4.06285895E-03   1.05625058E-04   4.88323761E-04   2.36436173E-04 
  2.89321654E-02   1.62825379E-02   7.80945208E-03   9.32023083E-05   2.33724559E-03   9.60537688E-04 
  2.91972246E-02   9.55526702E-03   2.57415721E-03   1.06749650E-04   2.50785242E-04   8.02296730E-05 
  1.21379700E-02   5.16225362E-03   1.62663319E-03   6.88433768E-05   1.26657120E-04   3.14580572E-05 
  8.47206585E-03   4.46277097E-03   1.64439550E-03   5.46494900E-05   2.18542451E-04   8.40029030E-05 
  1.53907212E-02   1.09091474E-02   6.76142260E-03   5.15929300E-05   9.78413811E-04   2.65005597E-04 
  1.73643058E-02   8.70829462E-03   3.02844232E-03   9.84654822E-05   2.51189638E-04   6.50190549E-05 
  2.96049806E-02   1.46880064E-02   6.83888696E-03   1.50372584E-04   1.55558946E-03   8.06958024E-04 
  4.54454299E-02   5.48281812E-02   1.02325097E-02   1.07058097E-04   3.60142522E-04   1.39032751E-04 
  2.73272956E-02   1.45910690E-02   7.16394472E-03   1.08150605E-04   1.31124656E-03   4.98200416E-04 
  1.64789011E-02   8.44221526E-03   3.42011330E-03   1.10710869E-04   4.63642337E-04   1.64861421E-04 
  3.10719172E-02   1.38296044E-02   3.79799323E-03   1.16974955E-04   2.95190322E-04   5.95003660E-05 
  2.75934903E-02   1.78064848E-02   1.32738652E-02   9.17244793E-05   8.78341879E-03   6.20252691E-03 
  1.38065356E-02   6.57821753E-03   2.62354088E-03   7.12082435E-05   3.90746806E-04   1.43115294E-04 
  1.31187560E-02   5.12712317E-03   1.55775766E-03   6.87190668E-05   1.38484939E-04   3.62934714E-05 
  3.23482966E-02   1.31600431E-02   3.63555082E-03   1.29156856E-04   3.47467397E-04   1.33583197E-04 
  2.34630107E-02   1.02750753E-02   3.15878907E-03   1.23407413E-04   3.92713879E-04   1.35023496E-04 
  1.24851888E-02   5.55194036E-03   2.04401988E-03   7.69093073E-05   3.43005395E-04   1.91211014E-04 
  2.88216810E-02   1.43684581E-02   5.30758686E-03   6.80770965E-05   1.11832618E-03   3.95046584E-04 
  4.35387443E-02   2.68839861E-02   4.29496500E-03   1.01887055E-04   9.59379829E-04   6.81799647E-04 
  9.54674739E-03   4.64065882E-03   2.01720358E-03   5.44261692E-05   6.09428786E-04   4.02059091E-04 
  2.16861467E-02   1.16258791E-02   4.77191731E-03   6.33019634E-05   4.32560338E-04   6.23065794E-05 
  5.60236467E-02   4.13992803E-02   2.35697911E-02   8.08552166E-05   3.35185026E-03   1.45915466E-03 
  2.89317037E-02   1.05567507E-02   3.42382815E-03   1.06084919E-04   5.53135642E-04   2.33894831E-04 
  4.36157552E-02   2.01688211E-02   3.15616994E-03   1.02650840E-04   2.72938819E-04   1.03779267E-04 
  1.89511530E-02   7.33367470E-03   2.43337099E-03   1.00881463E-04   3.23104480E-04   1.41549974E-04 
  2.81891015E-02   1.10968533E-02   2.22726522E-03   9.35043415E-05   1.54898482E-04   4.28262796E-05 
  1.98527827E-02   1.08792674E-02   5.71928998E-03   9.07328470E-05   1.36870577E-03   4.65707946E-04 
  1.21015514E-02   6.11621900E-03   2.83138493E-03   6.60582268E-05   1.20932887E-03   9.31974763E-04 
  3.67029176E-02   2.49081514E-02   4.62482245E-03   9.60638373E-05   2.58571337E-04   6.39506483E-05 
  2.57315395E-02   1.50077203E-02   7.40725498E-03   1.19009081E-04   1.17898490E-03   4.84466049E-04 
  5.30376719E-02   3.68996480E-02   1.51262215E-02   1.61163086E-04   2.20298423E-03   5.75922999E-04 
  2.00121134E-02   7.21620847E-03   1.81030921E-03   7.23244956E-05   1.39132990E-04   3.97354297E-05 
  1.80539889E-02   9.72026046E-03   4.36305648E-03   1.09278167E-04   4.40081956E-04   7.53731267E-05 
  1.94217745E-02   9.10384887E-03   3.27115071E-03   1.07524616E-04   8.79816277E-04   5.27955744E-04 
  1.44014035E-02   7.57679720E-03   3.13726308E-03   8.46314962E-05   3.01466172E-04   7.16233127E-05 
  2.27247992E-02   1.22867322E-02   6.63857636E-03   9.30141074E-05   2.17054715E-03   1.37922810E-03 
  1.50358407E-02   7.30112965E-03   3.03357857E-03   6.60907554E-05   4.14759500E-04   1.80853018E-04 
  2.53148442E-02   1.55035496E-02   9.20032875E-03   1.24125299E-04   2.58377203E-03   1.24320041E-03 
  1.60451900E-02   7.40443048E-03   2.60815451E-03   1.04681184E-04   2.66315570E-04   7.29632761E-05 
  2.71540958E-02   1.68355259E-02   9.32584952E-03   7.06922447E-05   1.84333167E-03   7.54433851E-04 
  3.70721204E-02   2.47368781E-02   1.32081815E-02   1.06790754E-04   4.15644017E-03   2.26952189E-03 
  6.79354727E-02   5.44736104E-02   3.43504374E-02   1.07664025E-04   3.58005715E-03   8.46070505E-04 
  2.18484403E-02   7.83613293E-03   2.25710044E-03   9.40009255E-05   2.53773052E-04   9.46397684E-05 
  6.59257553E-02   5.14866777E-02   2.22387371E-02   8.56506076E-05   3.94608553E-03   2.14927890E-03 
  1.66847733E-02   6.22831227E-03   1.87642477E-03   9.42518800E-05   1.52212799E-04   4.15149861E-05 
  2.63332115E-02   1.85067427E-02   1.11281877E-02   8.93950557E-05   2.22968115E-03   6.10060455E-04 
  2.63614696E-02   1.14455400E-02   4.59993608E-03   1.29199831E-04   1.67221504E-03   9.53451535E-04 
  2.01238504E-02   7.03322406E-03   1.93795540E-03   6.88923269E-05   2.24485452E-04   9.91310714E-05 
  2.60447091E-02   1.29804748E-02   6.25492097E-03   8.42153590E-05   1.41448336E-03   6.01279685E-04 
  3.64988201E-02   2.32138809E-02   1.32116000E-02   7.63321925E-05   3.08485305E-03   1.43210206E-03 
  2.39762522E-02   1.54337088E-02   8.88374406E-03   7.15739023E-05   2.12655723E-03   1.12340258E-03 
  1.10120759E-02   5.38898853E-03   2.18228266E-03   7.21877568E-05   4.22575452E-04   2.52925523E-04 
  3.65771567E-02   2.23437481E-02   1.22641715E-02   1.06685619E-04   2.06700150E-03   7.18852879E-04 
  2.96942877E-02   1.59081084E-02   3.74136086E-03   1.26109468E-04   2.89450222E-04   7.76186856E-05 
  3.50085478E-02   2.36133246E-02   1.15821508E-02   9.69549735E-05   1.66563362E-03   3.88194088E-04 
  1.55833680E-02   7.52127514E-03   2.90610412E-03   7.95756380E-05   7.47202740E-04   4.85829198E-04 
  4.63328447E-02   3.46481919E-02   2.17106172E-02   1.07234025E-04   4.01538589E-03   1.22321397E-03 
  1.81619987E-02   7.32777752E-03   2.37155353E-03   1.05470697E-04   2.35793925E-04   6.51959724E-05 
  1.23596839E-02   7.14468169E-03   3.11632086E-03   6.31437113E-05   6.99550597E-04   4.14037570E-04 
  2.49870404E-02   9.20930403E-03   3.13322210E-03   1.08797765E-04   4.27497777E-04   1.59649883E-04 
  2.18712050E-02   2.71715585E-02   1.33334725E-02   5.43421993E-05   2.17469095E-04   8.16890983E-05 
  2.10703592E-02   1.05364453E-02   4.73319698E-03   9.33014563E-05   1.43445122E-03   9.49092422E-04 
  5.34117533E-02   4.77027156E-02   3.72673808E-02   8.24124957E-05   1.19294813E-02   7.74190992E-03 
  1.47037329E-02   6.04071553E-03   1.98344892E-03   9.18282943E-05   1.91403620E-04   6.66459039E-05 
  3.92735063E-02   1.84536177E-02   9.02265146E-03   1.22444599E-04   4.29879439E-03   2.50220621E-03 
  2.05217723E-02   1.13577950E-02   6.06664610E-03   8.86145807E-05   1.74727936E-03   1.08666096E-03 
  5.12428939E-02   2.73045333E-02   1.04816524E-02   1.68003838E-04   2.89360846E-03   1.21758648E-03 
  3.90401471E-02   2.70528127E-02   1.63583075E-02   1.43267253E-04   2.98512170E-03   1.07159549E-03 
  3.96891739E-02   2.82660812E-02   1.65159003E-02   9.24189549E-05   6.16544384E-03   4.08872871E-03 
  2.16240671E-02   8.13561081E-03   2.83787397E-03   1.02997288E-04   3.55991653E-04   9.70771756E-05 
  2.10807007E-02   1.35713616E-02   9.26259418E-03   9.74444738E-05   6.36512649E-03   4.12212346E-03 
  1.64042034E-02   7.42055628E-03   2.60650910E-03   1.04891375E-04   3.49630978E-04   1.25183790E-04 
  2.80248501E-02   1.46773507E-02   5.15905583E-03   1.81337826E-04   5.89905340E-04   1.67935078E-04 
  1.96334333E-02   8.76550295E-03   2.90781759E-03   1.30868125E-04   2.29769822E-04   5.70215467E-05 
  1.51251357E-02   6.69138808E-03   2.47732400E-03   8.58916679E-05   2.38800754E-04   6.12216411E-05 
  1.53273796E-02   8.68674568E-03   4.36146266E-03   6.79241109E-05   9.53862203E-04   5.63071793E-04 
  3.60284006E-02   2.06901160E-02   1.04172673E-02   1.08036251E-04   4.18234598E-03   2.61877230E-03 
  2.41074152E-02   1.31708049E-02   6.93502861E-03   1.08342554E-04   2.08855782E-03   1.17358954E-03 
  1.75530427E-02   1.04203232E-02   2.54990035E-03   6.83584455E-05   1.99671526E-04   5.74812747E-05 
  2.91048789E-02   1.91475802E-02   9.57571906E-03   1.00014527E-04   9.06030916E-04   1.92274515E-04 
  4.01831151E-02   1.89269130E-02   5.71218994E-03   1.06657270E-04   1.88302376E-03   1.14061475E-03 
  2.52607715E-02   1.61509265E-02   1.14422176E-02   9.74478946E-05   8.15930607E-03   6.54759685E-03 
  2.05684623E-02   8.42158219E-03   1.89803653E-03   7.86752309E-05   1.58165053E-04   5.54192772E-05 
  3.24950386E-02   2.31913308E-02   1.54572548E-02   1.11520608E-04   4.86176523E-03   1.73850458E-03 
  1.57625441E-02   6.96144490E-03   2.42037691E-03   9.37000626E-05   2.97157094E-04   1.06804432E-04 
  1.96914219E-02   7.94728814E-03   2.44189128E-03   1.16185746E-04   2.37044443E-04   8.00115569E-05 
  1.09876024E-02   5.37504781E-03   2.21319903E-03   6.15280774E-05   3.10754707E-04   1.33176838E-04 
  3.04694046E-02   1.32215086E-02   3.05887009E-03   1.12508811E-04   4.24649869E-04   1.93489388E-04 
  4.22176539E-02   1.92220327E-02   9.07277176E-03   1.01578526E-04   4.79228497E-03   3.38825650E-03 
  2.70903206E-02   1.21533724E-02   4.41963910E-03   1.15068128E-04   7.35342766E-04   3.54082467E-04 
  3.07218362E-02   1.28160432E-02   6.60927198E-03   1.03402542E-04   4.25528924E-03   3.30075914E-03 
  3.49191145E-02   1.61344914E-02   4.28876436E-03   7.23453428E-05   1.94651707E-03   1.52516097E-03 
  4.38060810E-02   3.34593173E-02   2.31018361E-02   1.10150611E-04   8.97955449E-03   5.56427986E-03 
  4.92453679E-02   2.92953838E-02   1.87768645E-02   1.07124035E-04   1.34588369E-02   9.58494457E-03 
  2.28511750E-02   1.64003572E-02   1.08977945E-02   6.18550208E-05   2.93637826E-03   1.36727296E-03 
  3.06142287E-02   1.87772335E-02   1.01007939E-02   1.48210869E-04   1.71938274E-03   5.47191116E-04 
  5.58379503E-02   4.38099114E-02   3.34222316E-02   9.79615723E-05   2.14015854E-02   1.68325294E-02 
  5.23515237E-02   4.20721630E-02   3.03547702E-02   5.99536712E-05   5.54866193E-03   1.73862027E-03 
  1.45226947E-02   6.97963357E-03   2.64995397E-03   5.85000803E-05   3.65877683E-04   1.27058745E-04 
  2.69492307E-02   1.11826966E-02   4.29156477E-03   1.06989672E-04   1.10732017E-03   6.59388528E-04 
  4.05465076E-02   2.67224415E-02   1.24285627E-02   7.13737245E-05   3.17108823E-03   1.94255943E-03 
  1.92170218E-02   9.86823238E-03   4.08354701E-03   1.10462356E-04   8.10508808E-04   5.11455950E-04 
  3.73145376E-02   2.71271118E-02   5.01876577E-03   9.64808390E-05   6.76602934E-04   3.59419475E-04 
  1.29758857E-02   6.08730263E-03   2.03616909E-03   9.39493106E-05   3.23853362E-04   1.58506415E-04 
