R_toa(412)  R_toa(443)  R_toa(490)  R_toa(510)  R_toa(555)  R_toa(670)  R_toa(765)  R_toa(865)  
  5.61891609E-02   4.45336349E-02   3.21600434E-02   2.83193688E-02   2.06456259E-02   9.82107923E-03   4.90622306E-03   4.62505357E-03 
  4.72112587E-02   3.81982577E-02   3.03000955E-02   2.80503828E-02   2.30105522E-02   8.63357500E-03   3.76190034E-03   3.31831452E-03 
  4.91973031E-02   4.12629477E-02   3.57947621E-02   3.47897166E-02   3.35094611E-02   1.26574876E-02   4.09511422E-03   3.46253983E-03 
  3.76867974E-02   3.03446516E-02   2.41573556E-02   2.26271539E-02   1.88284513E-02   6.90154899E-03   2.89407501E-03   2.40003723E-03 
  3.22482033E-02   2.59930693E-02   1.94991240E-02   1.74328377E-02   1.31183036E-02   6.55257312E-03   3.38759264E-03   3.14133733E-03 
  3.42391941E-02   2.74502199E-02   2.23924837E-02   2.14210593E-02   2.20039558E-02   8.37620711E-03   2.80791987E-03   2.37785627E-03 
  3.90653377E-02   3.32091606E-02   2.85764636E-02   2.72553139E-02   2.42046922E-02   1.20449973E-02   7.02265984E-03   7.73702647E-03 
  5.43776341E-02   4.27980946E-02   3.03516069E-02   2.64018177E-02   1.86783385E-02   8.64166247E-03   4.21561102E-03   3.78130570E-03 
  7.68496065E-02   6.77400923E-02   5.78880295E-02   5.41888137E-02   4.51181143E-02   2.74509894E-02   1.50070105E-02   1.61317883E-02 
  4.04332921E-02   3.26877633E-02   2.44856774E-02   2.16663383E-02   1.54630735E-02   6.47565604E-03   3.00505598E-03   2.63030457E-03 
  2.89879809E-02   2.49379804E-02   2.10765765E-02   1.99765199E-02   1.97305234E-02   1.36447266E-02   5.56519348E-03   5.98694327E-03 
  3.77689885E-02   3.09066424E-02   2.24101541E-02   1.94209831E-02   1.37819696E-02   7.51130814E-03   3.82916435E-03   3.93732296E-03 
  4.33580505E-02   3.40873734E-02   2.45522118E-02   2.17511542E-02   1.64237237E-02   8.36486525E-03   4.53133737E-03   4.09121190E-03 
  3.01323837E-02   2.50374491E-02   2.12493730E-02   2.05268281E-02   2.12888022E-02   1.00646663E-02   3.70627190E-03   3.48765996E-03 
  6.64827608E-02   5.50532652E-02   4.19100045E-02   3.75724025E-02   2.90797057E-02   1.61128655E-02   8.37834895E-03   8.79472116E-03 
  3.76380785E-02   3.01220473E-02   2.31937812E-02   2.13890979E-02   1.78369333E-02   7.33168212E-03   3.28211601E-03   2.97737106E-03 
  6.09249619E-02   4.99403232E-02   3.91167959E-02   3.58622711E-02   3.04148817E-02   1.37006085E-02   6.18992054E-03   6.36231553E-03 
  3.98221070E-02   3.29086031E-02   2.79547184E-02   2.68902741E-02   2.70799209E-02   1.03335873E-02   3.94799397E-03   3.36890670E-03 
  3.73991152E-02   2.99633544E-02   2.24967638E-02   2.00263905E-02   1.45894864E-02   6.64651918E-03   3.47064459E-03   3.13757676E-03 
  3.95125359E-02   3.20020051E-02   2.41241626E-02   2.16650741E-02   1.66849679E-02   7.03815122E-03   3.06988383E-03   2.79695097E-03 
  3.45420147E-02   2.81371549E-02   2.11808858E-02   1.84561291E-02   1.26093959E-02   4.92513612E-03   2.28822609E-03   1.94002101E-03 
  5.49860026E-02   4.76828023E-02   3.92747365E-02   3.62570471E-02   3.02027702E-02   2.16491579E-02   1.40673216E-02   1.45576880E-02 
  3.37618615E-02   2.66659033E-02   1.85840306E-02   1.58108481E-02   1.06692421E-02   4.83723247E-03   2.31691879E-03   2.06603060E-03 
  3.75077097E-02   3.00380193E-02   2.15165335E-02   1.85040403E-02   1.26350330E-02   5.62177239E-03   2.68255635E-03   2.37432795E-03 
  5.65586665E-02   4.63676421E-02   3.78222663E-02   3.56011808E-02   3.33750572E-02   1.29178057E-02   4.70230462E-03   4.17472360E-03 
  4.91986040E-02   4.30066743E-02   4.08154538E-02   4.14190411E-02   4.21396142E-02   1.84030549E-02   4.32558673E-03   3.55906710E-03 
  4.57820193E-02   4.14180200E-02   3.56231959E-02   3.32124472E-02   2.81461853E-02   2.26977470E-02   1.42231444E-02   1.59571839E-02 
  3.63714603E-02   2.92029248E-02   2.24347648E-02   2.03969174E-02   1.55639291E-02   6.65109811E-03   3.29012123E-03   2.94942158E-03 
  4.33903620E-02   3.68429477E-02   3.30864422E-02   3.26204792E-02   3.17064537E-02   1.12059673E-02   3.85019920E-03   3.19487130E-03 
  4.61969459E-02   3.72145939E-02   2.94232793E-02   2.73121846E-02   2.26354679E-02   8.20209870E-03   3.43158839E-03   2.89518354E-03 
  3.94093621E-02   3.15091650E-02   2.36219145E-02   2.10280129E-02   1.52083223E-02   6.37290049E-03   3.08586375E-03   2.60566193E-03 
  3.96183387E-02   3.24227753E-02   2.67716019E-02   2.52454129E-02   2.27825804E-02   7.91045333E-03   3.13385631E-03   2.63652960E-03 
  4.74115329E-02   3.77266374E-02   2.85116018E-02   2.58401009E-02   2.16153174E-02   8.40785542E-03   3.42789569E-03   3.12406479E-03 
  3.83726382E-02   3.01220758E-02   2.17069016E-02   1.90397300E-02   1.35982253E-02   5.99094156E-03   3.06387478E-03   2.68109113E-03 
  3.51015596E-02   2.85215658E-02   2.40157089E-02   2.35419297E-02   2.58272655E-02   1.18810599E-02   3.36664521E-03   2.73180229E-03 
  6.43279819E-02   5.32133914E-02   3.92806946E-02   3.43519417E-02   2.46669052E-02   1.32379536E-02   6.18148772E-03   6.36486095E-03 
  6.34130502E-02   5.48573571E-02   4.77602758E-02   4.60934050E-02   4.33769318E-02   2.23533977E-02   6.66748325E-03   6.57896216E-03 
  3.28703409E-02   2.65460473E-02   1.96300368E-02   1.71720925E-02   1.22838855E-02   6.19905942E-03   3.29286504E-03   3.08866509E-03 
  6.41993292E-02   5.39731709E-02   4.46229138E-02   4.17139510E-02   3.46214969E-02   1.31886278E-02   4.92239556E-03   4.55947209E-03 
  4.01211128E-02   3.14481137E-02   2.17597194E-02   1.85241422E-02   1.25762841E-02   5.62623065E-03   2.85024440E-03   2.39831301E-03 
  4.41703916E-02   3.49965388E-02   2.64159283E-02   2.40019299E-02   1.84183767E-02   7.39634562E-03   3.32391266E-03   2.81230546E-03 
  3.66991110E-02   2.92671083E-02   2.30679662E-02   2.15913787E-02   1.88307502E-02   6.92030135E-03   2.74005003E-03   2.44545344E-03 
  4.85319048E-02   3.98374629E-02   3.33843732E-02   3.19915890E-02   3.58502184E-02   1.97235624E-02   5.72204534E-03   4.73763033E-03 
  2.60408832E-02   2.04326735E-02   1.45361597E-02   1.27193775E-02   9.09309449E-03   4.08132950E-03   1.90890655E-03   1.70268014E-03 
  5.70896692E-02   4.82493764E-02   3.94866032E-02   3.66324186E-02   3.21265825E-02   1.95766436E-02   1.23867807E-02   1.26864682E-02 
  6.55743486E-02   6.26008709E-02   5.72752067E-02   5.41196527E-02   4.65474020E-02   3.90089766E-02   2.12276402E-02   2.74498680E-02 
  5.95635095E-02   4.82902185E-02   3.64789275E-02   3.26012624E-02   2.41823909E-02   1.00472916E-02   4.49596977E-03   4.03027474E-03 
  5.84597044E-02   4.80019184E-02   3.57491741E-02   3.17298551E-02   2.51322039E-02   1.37662166E-02   6.31915093E-03   6.73932292E-03 
  7.44179972E-02   6.06121083E-02   4.58185181E-02   4.18445609E-02   3.82017540E-02   3.12213202E-02   9.31906370E-03   8.73333740E-03 
  5.35082088E-02   4.53399020E-02   3.65387397E-02   3.33924930E-02   2.68800508E-02   1.75027306E-02   1.10636803E-02   1.08698125E-02 
  5.44646661E-02   4.26357292E-02   3.02367163E-02   2.67282050E-02   2.07761568E-02   9.47068237E-03   4.14022104E-03   3.72606276E-03 
  3.86972903E-02   3.08988669E-02   2.37172567E-02   2.15567998E-02   1.82320946E-02   7.88322440E-03   4.05196241E-03   3.82490280E-03 
  4.60486943E-02   3.96034456E-02   3.77701041E-02   3.85654938E-02   4.91557787E-02   5.03185749E-02   1.66234684E-02   1.23225877E-02 
  2.86379856E-02   2.26592473E-02   1.64878486E-02   1.46210941E-02   1.14837582E-02   5.12176163E-03   2.36872222E-03   2.28179065E-03 
  2.30542579E-02   1.86233808E-02   1.40539599E-02   1.25983674E-02   9.82156431E-03   4.04072495E-03   1.71720286E-03   1.59792506E-03 
  5.21529678E-02   4.21148391E-02   3.13580173E-02   2.81003896E-02   2.26777078E-02   1.19147344E-02   6.26804195E-03   6.12502768E-03 
  4.23610596E-02   3.57911246E-02   3.09127740E-02   3.00352096E-02   2.77129608E-02   1.19873600E-02   4.23991967E-03   3.83364348E-03 
  4.98764742E-02   4.21121368E-02   3.52400043E-02   3.31570043E-02   2.84812209E-02   1.35738341E-02   7.40290234E-03   8.03821103E-03 
  4.48743669E-02   3.76001975E-02   3.12038101E-02   2.91860745E-02   2.39527861E-02   1.07356468E-02   5.70830088E-03   5.43614175E-03 
  6.34532183E-02   5.60401725E-02   5.05861686E-02   4.93262626E-02   4.56104872E-02   2.25409633E-02   1.04174343E-02   9.76664580E-03 
  3.55293479E-02   2.86931439E-02   2.17496156E-02   1.93115406E-02   1.37447810E-02   5.54769312E-03   2.61697560E-03   2.27881078E-03 
  2.77062607E-02   2.23468517E-02   1.60304474E-02   1.38595164E-02   9.77419183E-03   5.17283884E-03   2.61502996E-03   2.60939201E-03 
  2.69103495E-02   2.16731731E-02   1.60508829E-02   1.40064823E-02   9.65363560E-03   3.98081093E-03   1.82058053E-03   1.61596239E-03 
  4.76820554E-02   4.06332069E-02   3.59361025E-02   3.46220486E-02   3.76517413E-02   1.81981707E-02   7.14633282E-03   6.94002970E-03 
  5.08049849E-02   4.17894113E-02   3.30272855E-02   3.03287498E-02   2.46926998E-02   1.19700743E-02   5.98817399E-03   6.15665533E-03 
  2.93699632E-02   2.39081857E-02   1.77817449E-02   1.58191298E-02   1.21013590E-02   7.12268071E-03   3.83490291E-03   3.86448419E-03 
  3.59776861E-02   2.86360391E-02   2.22207870E-02   2.04103396E-02   1.62069152E-02   5.87897915E-03   2.54151020E-03   2.17562335E-03 
  4.95627172E-02   3.97564428E-02   2.96420737E-02   2.68252700E-02   2.24087931E-02   1.05151014E-02   4.62790357E-03   4.30244177E-03 
  5.09275972E-02   4.11763616E-02   3.05042884E-02   2.70645810E-02   2.01211479E-02   1.08885466E-02   6.06694796E-03   6.25096427E-03 
  6.87705636E-02   5.62014840E-02   3.98977672E-02   3.41320126E-02   2.34778497E-02   1.19835762E-02   5.59264266E-03   5.39963754E-03 
  3.86712835E-02   3.00303412E-02   2.20079547E-02   2.00182330E-02   1.72677655E-02   7.09429521E-03   3.01455697E-03   2.57758552E-03 
  6.38866353E-02   5.16024629E-02   3.83383767E-02   3.40538493E-02   2.49522293E-02   1.10634515E-02   5.05265911E-03   4.68305302E-03 
  3.22484379E-02   2.75044208E-02   2.23094349E-02   2.05025964E-02   1.68437485E-02   1.04433799E-02   5.88495375E-03   7.22620601E-03 
  3.69477806E-02   2.89185360E-02   2.10586467E-02   1.89167239E-02   1.54853350E-02   6.98959765E-03   3.38757849E-03   2.93652405E-03 
  9.56285745E-02   8.86869174E-02   7.87980395E-02   7.40088142E-02   6.34355394E-02   5.28926617E-02   3.24246471E-02   3.73663836E-02 
  2.90600714E-02   2.49465038E-02   2.11715781E-02   2.00453928E-02   1.84216234E-02   9.35996505E-03   4.14616958E-03   4.31270564E-03 
  5.82979772E-02   4.66507324E-02   3.37140675E-02   2.93361237E-02   2.07319435E-02   1.02482871E-02   4.94811972E-03   4.82902081E-03 
  6.18664920E-02   5.47911889E-02   4.61803818E-02   4.28728737E-02   3.59980783E-02   2.56675828E-02   1.62237362E-02   1.62380639E-02 
  4.00040511E-02   3.22645540E-02   2.61851310E-02   2.46996325E-02   2.44132301E-02   8.94729470E-03   3.56493708E-03   3.01299501E-03 
  3.87870802E-02   3.16256677E-02   2.54784972E-02   2.39870352E-02   2.08309823E-02   8.06218506E-03   3.01551003E-03   2.70265837E-03 
  3.93732405E-02   3.23632671E-02   2.48758867E-02   2.22893947E-02   1.65972617E-02   8.07328584E-03   4.12631335E-03   4.40132580E-03 
  3.50867108E-02   2.82100380E-02   2.03004141E-02   1.75694575E-02   1.22248744E-02   5.90129093E-03   2.79031304E-03   2.71057447E-03 
  5.98965151E-02   4.80959974E-02   3.45138492E-02   3.02935176E-02   2.37061449E-02   1.20330247E-02   4.97894489E-03   4.87485501E-03 
  8.86344442E-02   7.77339786E-02   6.45718471E-02   5.96532206E-02   4.96161792E-02   3.63107828E-02   2.16317664E-02   2.52520556E-02 
  6.14857686E-02   5.36242281E-02   4.60201590E-02   4.37749435E-02   4.00391694E-02   2.78502313E-02   1.88530541E-02   1.97830731E-02 
  4.62740298E-02   3.86447532E-02   3.23125893E-02   3.07093826E-02   2.67680037E-02   1.10995910E-02   4.98221986E-03   4.59421462E-03 
  6.51837837E-02   5.83678937E-02   5.44633821E-02   5.34484471E-02   6.02481996E-02   4.75436716E-02   2.03730954E-02   1.85701819E-02 
  5.31524274E-02   4.52089630E-02   3.73351322E-02   3.46024892E-02   3.11194958E-02   1.72187953E-02   9.69549440E-03   9.23659816E-03 
  4.02815762E-02   3.21497010E-02   2.51774718E-02   2.35899450E-02   2.04805390E-02   7.88582934E-03   3.29828496E-03   2.74162399E-03 
  6.75661940E-02   5.93730334E-02   5.09780459E-02   4.78253578E-02   4.43821225E-02   2.61047998E-02   1.37957518E-02   1.34622465E-02 
  4.63816379E-02   3.71475322E-02   2.74140337E-02   2.43919004E-02   1.83843825E-02   9.86726446E-03   5.52197489E-03   5.17246723E-03 
  4.11672107E-02   3.37379507E-02   2.79745153E-02   2.66081410E-02   2.68248551E-02   1.08006958E-02   4.25880789E-03   3.71148641E-03 
  4.96430656E-02   4.41653197E-02   4.38088141E-02   4.56471254E-02   5.28652842E-02   3.74614698E-02   7.96793681E-03   6.17071171E-03 
  3.95657925E-02   3.13280968E-02   2.38632068E-02   2.20531447E-02   1.98452938E-02   8.36418424E-03   3.68460213E-03   3.13295380E-03 
  4.08724185E-02   3.18676547E-02   2.34099852E-02   2.09494382E-02   1.68591096E-02   6.54730169E-03   2.90982899E-03   2.51328817E-03 
  4.01543120E-02   3.17300675E-02   2.22209785E-02   1.89007722E-02   1.27340610E-02   5.52203080E-03   2.73528324E-03   2.31508552E-03 
  3.09077091E-02   2.50705351E-02   1.82919829E-02   1.59983574E-02   1.14129056E-02   5.59170903E-03   2.65469773E-03   2.56867739E-03 
  3.00986045E-02   2.58223151E-02   2.20133362E-02   2.09798774E-02   1.84946950E-02   9.33478467E-03   4.29746045E-03   4.51581638E-03 
  3.79959851E-02   3.15130017E-02   2.37953203E-02   2.12238557E-02   1.67495879E-02   1.13220232E-02   6.44622666E-03   7.60806907E-03 
  3.48986200E-02   2.78670547E-02   2.26085267E-02   2.13888627E-02   2.30797794E-02   8.53595399E-03   2.92144937E-03   2.41681166E-03 
  3.87119946E-02   2.98418325E-02   2.03553010E-02   1.72626242E-02   1.16231374E-02   5.10456172E-03   2.55979109E-03   2.16352283E-03 
  4.30918197E-02   3.33604566E-02   2.33200855E-02   2.04200171E-02   1.50457350E-02   6.87036951E-03   3.19891525E-03   2.87755127E-03 
  6.01478011E-02   4.87864096E-02   3.74369493E-02   3.38733303E-02   2.55556941E-02   1.05279681E-02   4.56948548E-03   4.11690788E-03 
  3.91871035E-02   3.19815281E-02   2.37273405E-02   2.08242504E-02   1.49016228E-02   7.40472295E-03   3.46718164E-03   3.33334310E-03 
  6.26379161E-02   5.00824781E-02   3.66903033E-02   3.25889976E-02   2.57148945E-02   1.12762864E-02   4.94082892E-03   4.57770038E-03 
  7.43078982E-02   6.25484548E-02   4.62418505E-02   4.03593335E-02   2.94380954E-02   1.61031149E-02   7.21326972E-03   7.46855412E-03 
  4.72179294E-02   4.04945894E-02   3.26306747E-02   2.95743340E-02   2.33273959E-02   1.54930716E-02   9.65524689E-03   1.00825194E-02 
  3.39531780E-02   2.69461337E-02   1.89782026E-02   1.62828868E-02   1.15321780E-02   6.32729810E-03   3.42107986E-03   3.34431694E-03 
  2.98627260E-02   2.40754810E-02   1.82003060E-02   1.61782721E-02   1.15826089E-02   4.71701125E-03   2.17879530E-03   1.91865106E-03 
  4.23035421E-02   3.59059013E-02   2.80484326E-02   2.51402595E-02   1.91046380E-02   1.14825893E-02   5.75806242E-03   6.59278938E-03 
  6.01571787E-02   5.35101835E-02   4.71111908E-02   4.49955770E-02   3.99245111E-02   2.35744529E-02   1.26656512E-02   1.31317510E-02 
  3.54686535E-02   3.05355090E-02   2.59867565E-02   2.43556039E-02   1.97434011E-02   8.45097085E-03   3.62451712E-03   3.64919845E-03 
  3.75762914E-02   2.89921613E-02   2.06222911E-02   1.84204028E-02   1.47408810E-02   6.48174294E-03   2.98138795E-03   2.48860535E-03 
  3.55624627E-02   2.78300897E-02   2.05561320E-02   1.86812781E-02   1.55628390E-02   6.34367870E-03   2.80574901E-03   2.36999840E-03 
  4.27090486E-02   3.30231375E-02   2.28421743E-02   1.96450595E-02   1.35359873E-02   6.06975197E-03   2.91863499E-03   2.55013270E-03 
  3.36234971E-02   2.97956965E-02   2.63223616E-02   2.52759369E-02   2.32209057E-02   1.33129943E-02   6.14892850E-03   6.57146518E-03 
  2.31053371E-02   1.86034436E-02   1.36300909E-02   1.19824278E-02   8.74786684E-03   3.99636384E-03   1.78739143E-03   1.75856998E-03 
  4.21571481E-02   3.45719961E-02   2.96293685E-02   2.90256878E-02   3.22290971E-02   1.38465475E-02   4.17123530E-03   3.36890105E-03 
  4.48133905E-02   3.80486238E-02   3.03356815E-02   2.73403248E-02   2.08418337E-02   1.19639709E-02   6.59425726E-03   6.39625109E-03 
  4.17178578E-02   3.42178417E-02   2.77835107E-02   2.60629458E-02   2.14830843E-02   9.70515713E-03   5.28828473E-03   5.27119280E-03 
  2.71306598E-02   2.18186382E-02   1.61400338E-02   1.43759878E-02   1.08104763E-02   5.10754722E-03   2.31871385E-03   2.21102823E-03 
  4.48000653E-02   3.84251168E-02   3.57553347E-02   3.60847468E-02   4.01113729E-02   1.86323475E-02   4.65708112E-03   3.69713751E-03 
  4.74779783E-02   4.16207918E-02   4.05420852E-02   4.21072888E-02   4.96729806E-02   4.23441129E-02   9.38934871E-03   7.05475760E-03 
  3.77112393E-02   3.08042659E-02   2.40977797E-02   2.22299555E-02   1.83465473E-02   7.85805910E-03   3.38365734E-03   3.16385457E-03 
  6.68773229E-02   5.54246125E-02   4.16382173E-02   3.67250306E-02   2.74551726E-02   1.68080099E-02   9.30009552E-03   9.32494215E-03 
  4.71728312E-02   3.72672714E-02   2.67069583E-02   2.35273659E-02   1.76388849E-02   8.47447050E-03   4.24639764E-03   3.84568069E-03 
  5.85919045E-02   4.86299176E-02   3.72900656E-02   3.34583453E-02   2.58540928E-02   1.62323608E-02   8.78693225E-03   9.18358941E-03 
  4.23210151E-02   3.43346599E-02   2.58516044E-02   2.31536026E-02   1.85395644E-02   9.14273527E-03   4.61636913E-03   4.57384359E-03 
  7.94374801E-02   7.39558642E-02   6.77819714E-02   6.50849060E-02   5.81737193E-02   3.94681771E-02   2.07134642E-02   2.20622629E-02 
  3.07268537E-02   2.43758897E-02   1.76284519E-02   1.56369716E-02   1.22619009E-02   6.89842306E-03   3.47451746E-03   3.48493174E-03 
  2.23155480E-02   1.79329280E-02   1.30628149E-02   1.14855597E-02   8.53658536E-03   4.00879511E-03   1.82940073E-03   1.77765560E-03 
  3.68839580E-02   2.92661938E-02   2.22597496E-02   2.03226174E-02   1.67570798E-02   6.35707704E-03   2.64705281E-03   2.32787657E-03 
  4.96245017E-02   3.90365019E-02   2.73147590E-02   2.34278053E-02   1.60245270E-02   7.37613396E-03   3.44356408E-03   3.15599822E-03 
  8.44111396E-02   7.50558805E-02   6.49510183E-02   6.11340009E-02   5.42587765E-02   3.40291536E-02   1.81192523E-02   1.92620169E-02 
  3.72889427E-02   2.95940274E-02   2.15755993E-02   1.89227337E-02   1.36438288E-02   6.82911869E-03   3.70406999E-03   3.49857921E-03 
  3.70689008E-02   2.94777584E-02   2.11374293E-02   1.82202244E-02   1.25415072E-02   5.60514861E-03   2.84148119E-03   2.50650946E-03 
  3.99350770E-02   3.24604409E-02   2.50389308E-02   2.28211701E-02   1.85473628E-02   1.22352228E-02   8.53954577E-03   9.68562530E-03 
  4.26922394E-02   3.37807569E-02   2.44473919E-02   2.15029262E-02   1.56547072E-02   7.80527512E-03   4.06121846E-03   3.92499291E-03 
  2.72251636E-02   2.22088429E-02   1.71420721E-02   1.56490910E-02   1.25070245E-02   5.62435389E-03   2.42215639E-03   2.34890582E-03 
  2.76329677E-02   2.13648521E-02   1.49350894E-02   1.30156299E-02   9.26718995E-03   4.08829988E-03   1.88251120E-03   1.68034039E-03 
  5.80127998E-02   4.59198603E-02   3.22747716E-02   2.77529310E-02   1.92692480E-02   9.33563225E-03   4.66473673E-03   4.20769708E-03 
